Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Kenya,KEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.514,4.367,4.219,4.088,3.952,3.844,3.8,3.724,3.643,3.58
Kenya,KEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,39.4,38.5,37.5,37.1,36,34.7,33.1,32.2,31.6,30.6
Kenya,KEN,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.32,4.88,4.95322374,5.232166895,5.219302534,5.001696259,4.870505104,4.870505104,4.870505104,4.870505104
Kenya,KEN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2170,2320,2470,2550,2780,3040,3390,3970,4230,4500
Kenya,KEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2482.750986,2639.634774,2758.24151,2870.680261,3147.949284,3421.245961,3763.763686,4025.841747,4312.908917,4572.149937
Kiribati,KIR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.889,3.876,3.857,3.774,3.689,3.599,3.53,3.471,3.431,3.41
Kiribati,KIR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,49.7,49.3,48.5,47.7,46.8,45.7,44.7,43.7,42.6,41.5
Kiribati,KIR,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1
Kiribati,KIR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2300,2390,2290,2660,3010,3430,4090,3490,3760,3880
Kiribati,KIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1653.162893,1623.667104,1657.817006,1747.778217,1824.712697,1811.689674,1980.668736,1960.613473,1970.825881,2088.458928
"Korea, Dem. People's Rep.",PRK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.951,1.809,1.811,1.836,1.86,1.885,1.884,1.87,1.857,1.845
"Korea, Dem. People's Rep.",PRK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,24.4,23.1,21.5,19.8,18.3,17,16,15.1,14.4,13.7
"Korea, Dem. People's Rep.",PRK,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.149,1.226,1.244,1.297,1.187,1.205,1.239,1.172,1.052,0.977
"Korea, Rep.",KOR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.7,3.5,3.4,3.3,3.2,3.1,3,2.9,2.8,2.8
"Korea, Rep.",KOR,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.93,4.04247732,4.154954639,4.11,4.562913544,4.595769107,4.63873508,4.151278905,3.663822729,3.762950836
"Korea, Rep.",KOR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,29460,31780,32750,33910,34460,35500,38020,39720,41120,43220
"Korea, Rep.",KOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,29508.38151,31736.62844,32546.75365,33557.12872,34244.31214,35324.49767,37902.4004,39575.45428,40957.41806,43044.29176
Kosovo,XKX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.437,2.426,1.992,2.001,2.098,1.871,1.751,1.658,1.649,1.605
Kosovo,XKX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.6,18.2,16.9,15.7,14.7,13.8,13,12.2,11.5,10.8
Kosovo,XKX,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6980,7350,7970,8300,8580,8830,9510,10130,10650,11200
Kosovo,XKX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6863.694463,7231.002856,7780.594464,8039.207976,8383.397311,8649.449499,9357.135136,10007.68923,10436.16885,11013.72807
Kuwait,KWT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.34,2.257,2.2,2.168,2.153,2.156,2.16,2.157,2.161,2.165
Kuwait,KWT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,9.5,9.2,8.9,8.5,8.2,8,7.8,7.7,7.6,7.6
Kuwait,KWT,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.19,3.19,3.19,3.19,3.19,3.19,3.19,3.19,3.19,3.19
Kuwait,KWT,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,85370,81330,83380,85850,81230,75380,51480,48780,57790,56770
Kuwait,KWT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,80128.44922,75193.7119,78780.72849,81564.6333,75486.71538,68766.26849,46346.70359,43678.51632,50007.29954,50119.62476
Kyrgyz Republic,KGZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.9,3.1,3.1,3.2,3.1,3.2,3.2,3.1,3,3.3
Kyrgyz Republic,KGZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,27.8,26.1,24.5,23.1,21.9,20.9,19.8,18.8,17.8,17
Kyrgyz Republic,KGZ,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.95,5.81,7.14,7.17,6.36,5.000887791,5.251926683,5.715860468,5.38784088,4.998853551
Kyrgyz Republic,KGZ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2980,2890,2950,3530,3810,4100,4050,4440,4800,5100
Kyrgyz Republic,KGZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3100.556976,3085.990191,3297.366837,3618.149726,4042.893053,4281.824074,4214.829509,4681.174733,5046.691535,5256.555894
Lao PDR,LAO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.264,3.145,3.049,2.953,2.872,2.802,2.766,2.722,2.671,2.619
Lao PDR,LAO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,54,51.8,49.7,47.7,45.7,43.8,42.1,40.5,39.1,37.7
Lao PDR,LAO,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,1.27530651,1.490690256,1.489416201,1.407173442,2.91900447,2.613163608,2.613163608,2.613163608,2.613163608,2.613163608
Lao PDR,LAO,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3390,3540,3830,4510,4960,5570,5850,6510,6830,7390
Lao PDR,LAO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3491.586041,3778.153906,4106.342233,4793.832899,5241.846002,5828.375007,6126.440613,6798.360308,7211.259089,7727.752551
Latvia,LVA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.46,1.36,1.33,1.44,1.52,1.65,1.7,1.74,1.69,1.6
Latvia,LVA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.9,6.5,6.1,5.6,5.1,4.6,4.3,4,3.8,3.6
Latvia,LVA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.507674082,4.356235,4.453080646,5.804488101,6.128103191,4.327945183,4.477873,4.230146495,3.878756255,3.64510267
Latvia,LVA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,18210,17880,19230,21140,22590,23850,24860,26680,28600,30390
Latvia,LVA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,17024.63697,17706.78544,19248.53524,21290.45959,22639.06834,23815.80006,24972.78609,26721.7262,28673.5634,30877.04193
Lebanon,LBN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.085,2.126,2.162,2.169,2.172,2.182,2.178,2.183,2.173,2.148
Lebanon,LBN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,10.1,9.7,9.2,8.9,8.6,8.3,8.1,7.9,7.7,7.6
Lebanon,LBN,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,1.58,1.46,1.43,1.79,2.1,2.1,2.1,2.1,2.1,2.1
Lebanon,LBN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,13610,14640,15040,15770,15510,14810,15220,16320,17740,18000
Lebanon,LBN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13698.93403,14835.37258,15125.82295,15840.89578,15584.62399,14985.5237,15379.59978,16588.08663,17808.07689,18368.79812
Lesotho,LSO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.318,3.249,3.318,3.305,3.334,3.288,3.264,3.239,3.187,3.139
Lesotho,LSO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,70.1,67,64.5,64.8,64.9,63.8,63.2,63,62,60.8
Lesotho,LSO,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,9.38406691,9.038133821,8.692200731,8.346267642,8.000334552,7.654401463,7.308468373,6.962535284,6.616602194,6.270669105
Lesotho,LSO,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2640,2730,2700,2640,2880,3050,3350,3290,2920,3050
Lesotho,LSO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2007.576085,2124.410221,2252.036207,2264.28358,2506.947115,2734.859861,2990.867293,2918.240216,2571.074027,2561.565797
Liberia,LBR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.174,5.058,4.97,4.881,4.749,4.622,4.523,4.461,4.396,4.336
Liberia,LBR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,74.3,71.9,69.9,68.3,66.9,67.8,64.6,63.2,62.1,60.9
Liberia,LBR,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.66,3.66,3.66,3.66,3.66,3.66,3.66,3.66,3.66,3.66
Liberia,LBR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,870,900,1000,1040,1210,1230,1160,1280,1400,1360
Liberia,LBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,948.6200975,989.4691765,1050.725084,1149.993616,1331.334534,1367.668463,1272.596565,1393.543985,1533.411238,1558.316835
Libya,LBY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.556,2.603,2.646,2.68,2.716,2.754,2.711,2.673,2.626,2.581
Libya,LBY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.1,14.2,15,12.9,12.3,11.8,11.4,10.9,10.6,10.2
Libya,LBY,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.1374382,2.1374382,2.1374382,2.1374382,2.1374382,2.1374382,2.1374382,2.1374382,2.1374382,2.1374382
Libya,LBY,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,29330,30250,16110,28780,24000,21020,22730,22200,24680,26690
Libya,LBY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,29056.50614,30257.01128,16091.43599,29393.27694,24136.07055,20809.59303,22163.1408,21871.7681,24212.91093,26352.83312
Liechtenstein,LIE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.71,1.4,1.69,1.51,1.45,1.59,1.4,1.61,1.44,1.58
Liechtenstein,LIE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.539254563,2.800735389,3.062216215,3.062216215,3.062216215,3.062216215,3.062216215,3.062216215,3.062216215,3.062216215
Liechtenstein,LIE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.5,1.5,1.55,1.6,1.59,1.63,1.7,1.69,1.63,1.63
Lithuania,LTU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.4,4.9,4.5,4.2,4.1,4.1,4,3.8,3.6,3.3
Lithuania,LTU,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.248289783,4.925727074,4.653481844,4.298774394,4.102675866,3.906577339,3.840532382,3.866889844,3.739078832,3.760384153
Lithuania,LTU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,18530,19970,22220,23930,26130,27850,27790,29820,32540,35250
Lithuania,LTU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,18117.65662,20096.64685,22884.92623,24703.68582,26721.57967,28184.47233,28834.42768,30925.17085,33761.87124,36376.52788
Luxembourg,LUX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.59,1.63,1.52,1.57,1.55,1.5,1.47,1.41,1.39,1.38
Luxembourg,LUX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.4,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
Luxembourg,LUX,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.272708642,4.321797222,4.370885803,4.419974383,4.778331292,4.681676243,5.278518119,4.858563187,4.438608256,4.624718069
Luxembourg,LUX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,55410,61410,65490,74230,72410,76490,69410,75120,82300,83270
Luxembourg,LUX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,86876.71964,90357.09752,94475.03023,96636.42664,100925.012,105296.2846,107859.686,113365.1761,114985.8422,116498.5121
"Macao SAR, China",MAC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,0.986,1.042,1.115,1.184,1.199,1.224,1.196,1.175,1.123,1.104
"Macao SAR, China",MAC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.67,2.2,1.92,1.96,2.08,2.140916501,3.051047587,3.160420763,2.816860662,2.505775397
"Macao SAR, China",MAC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,69560,84830,99750,109170,124040,125460,101680,101320,109320,115790
"Macao SAR, China",MAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,77954.2318,96181.94576,116537.5378,129705.1215,149421.5927,149325.1718,113813.739,112351.2772,122838.3828,131302.8263
Madagascar,MDG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.87,4.755,4.607,4.466,4.358,4.247,4.183,4.163,4.109,4.043
Madagascar,MDG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,49.2,48,47.1,46.3,45.8,45.5,45.2,45.1,45.1,45.2
Madagascar,MDG,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.64,2.605,2.57,2.69,2.08,2.08,2.08,2.08,2.08,2.08
Madagascar,MDG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1490,1470,1480,1440,1440,1470,1450,1510,1500,1540
Madagascar,MDG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1509.961524,1494.130237,1506.468,1489.631498,1494.685371,1515.5983,1508.442706,1568.389357,1548.156425,1594.761492
Malawi,MWI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.453,5.274,5.106,4.924,4.778,4.612,4.452,4.309,4.22,4.14
Malawi,MWI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,54.1,52,48.5,45.6,42.8,40.4,38.6,36.9,35.5,34.2
Malawi,MWI,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.024285714,4.11,4.91,4.859899927,4.809799855,6.9,5.736528428,4.622434028,4.622434028,4.622434028
Malawi,MWI,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1390,1450,1510,1460,1560,1520,1420,1470,1430,1490
Malawi,MWI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1397.176711,1468.095208,1528.11656,1486.909319,1594.533998,1552.274681,1457.139406,1475.119612,1454.777492,1513.967035
Malaysia,MYS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.217,2.144,2.149,2.116,2.089,2.081,2.039,1.978,1.929,1.881
Malaysia,MYS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7,7,6.9,6.9,6.9,6.9,7,7,6.9,6.9
Malaysia,MYS,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.41,4.989711673,5.569423345,5.336158935,6.09,5.080911613,4.749875262,4.49276469,4.430306154,4.315698602
Malaysia,MYS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,18480,19510,20800,21700,22190,23220,23510,24180,25200,26630
Malaysia,MYS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,18860.48072,20146.96162,21308.21578,22527.00105,22959.20176,24012.82509,24164.95968,24864.03924,25935.13952,27480.95492
Maldives,MDV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.366,2.318,2.261,2.202,2.123,2.059,1.99,1.913,1.845,1.784
Maldives,MDV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.8,11.9,11.1,10.4,9.7,9,8.4,7.7,7.1,6.5
Maldives,MDV,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.687758243,4.078364097,3.39815055,5.57,3.784973404,3.392460329,4.189041316,3.981277324,3.981277324,3.981277324
Maldives,MDV,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10910,11240,12220,12630,13540,15000,16180,16890,17720,18750
Maldives,MDV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12251.45343,12786.87317,13684.59928,13954.27586,15236.10146,16600.77905,17598.57594,18354.19339,19221.967,20634.01093
Mali,MLI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.611,6.579,6.545,6.523,6.491,6.441,6.385,6.319,6.251,6.183
Mali,MLI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,80.3,78.4,76.6,74.9,73.2,71.7,70.2,68.7,67.3,65.9
Mali,MLI,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.5,3.78,4.44,4.32,3.98,4.4,3.740621737,3.064806218,3.800848538,3.981129173
Mali,MLI,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1600,1660,1700,1640,1700,1800,1910,2050,2080,2170
Mali,MLI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1678.881691,1732.130848,1766.843104,1706.679102,1753.879778,1847.910072,1957.003495,2103.008648,2153.845638,2238.118108
Malta,MLT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.42,1.36,1.45,1.42,1.36,1.38,1.37,1.37,1.26,1.23
Malta,MLT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6,6,6,5.9,5.9,5.8,5.8,5.7,5.6,5.5
Malta,MLT,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.47,6.54,7.86,7.24,6.801085774,6.815859509,4.595001262,4.772247672,4.651782125,4.672765426
Malta,MLT,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,25250,27240,28290,28820,30690,32560,35390,35820,39140,41600
Malta,MLT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26650.96635,28722.34916,28973.1667,30243.58796,32295.61477,34344.10023,37455.20498,39705.42484,43493.72498,45874.77586
Marshall Islands,MHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.757,3.632,3.51,3.389,3.274,3.161,3.063,2.983,2.929,2.877
Marshall Islands,MHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,32.1,31.8,31.5,31,30.4,29.8,29.2,28.5,27.8,27.1
Marshall Islands,MHL,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,9.074495163,9.440851615,9.807208067,10.17356452,10.53992097,10.90627742,11.27263387,11.63899033,12.00534678,12.37170323
Marshall Islands,MHL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3970,4120,4180,4080,4500,4740,5370,5440,5690,6290
Marshall Islands,MHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3137.807836,3359.576293,3450.782018,3520.361064,3772.830863,3869.187154,4071.465555,4294.40396,4649.23115,5161.477884
Mauritania,MRT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.084,5.043,5.028,4.986,4.942,4.886,4.813,4.741,4.664,4.607
Mauritania,MRT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,42.7,41.6,40.6,39.8,39,38.1,37.2,36.4,35.5,34.7
Mauritania,MRT,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.97,3.19,2.93,2.93,2.93,2.93,2.93,2.93,2.93,2.93
Mauritania,MRT,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4190,4130,4210,4220,4440,4230,4180,4740,5180,5470
Mauritania,MRT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4144.174364,4181.977577,4314.773195,4344.632168,4570.492347,4393.08554,4306.676799,4829.608609,5259.062902,5496.245211
Mauritius,MUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.59,1.57,1.55,1.54,1.44,1.43,1.36,1.4,1.44,1.41
Mauritius,MUS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.5,12.5,12.7,12.9,13,12.9,12.9,12.9,13.3,13.8
Mauritius,MUS,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.25,3.38,3.23,3.24,3.5,4.77,4.77,4.77,4.77,4.77
Mauritius,MUS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,15030,16100,16560,17790,18610,19420,20410,21680,22690,24710
Mauritius,MUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,15099.20314,15911.6331,16877.46517,17191.91009,18102.92014,18874.82078,19743.6253,21308.6853,22143.82655,23571.89416
Mexico,MEX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.364,2.34,2.317,2.294,2.269,2.211,2.137,2.086,2.041,1.996
Mexico,MEX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17,16.4,15.9,15.4,14.9,14.4,13.9,13.5,13.1,12.6
Mexico,MEX,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.09,5.01,5.04,5.015967979,4.624411011,5.158290702,5.203838931,4.875254382,4.526593883,4.279382587
Mexico,MEX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,15210,15980,17170,17790,17800,18530,18740,19700,20060,20470
Mexico,MEX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,15443.20162,16162.89621,17432.1475,18170.02464,18333.37438,18983.77899,19217.85879,20225.71024,20582.25237,21015.92576
"Micronesia, Fed. Sts.",FSM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.295,3.236,3.18,3.13,3.087,3.032,2.971,2.942,2.893,2.84
"Micronesia, Fed. Sts.",FSM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,28.9,28.4,27.8,27.3,26.6,25.8,25.1,24.4,23.6,23
"Micronesia, Fed. Sts.",FSM,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883
"Micronesia, Fed. Sts.",FSM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3190,3240,3380,3420,3450,3420,3960,3940,4000,3690
"Micronesia, Fed. Sts.",FSM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3010.930208,3124.070887,3281.543351,3270.064339,3193.75913,3166.362211,3332.464763,3381.858244,3522.349367,3598.403014
Moldova,MDA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.704,1.698,1.66,1.659,1.654,1.822,1.868,1.89,1.81,1.809
Moldova,MDA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.9,14.7,14.5,14.2,14,13.8,13.6,13.4,13.1,12.9
Moldova,MDA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,8.43,7.72,7.38,6.99,4.952417977,6.1,5.073305465,4.851870061,4.660955623,4.585800468
